Ort::REDE_GIDs;Ort::Longitude;Ort::Latitude;Ort::Name;Bogennummer;Ort::Sprache;Transliteration WS29;WS29: Stammvokal Positiv;WS29: Stammauslaut Positiv;WS29: Stammvokal Komparativ;WS29: Stammauslaut Komparativ;
126786;13,83613;52,77805;TRAMPE;3919;1;Unse Berge sind nicht sähre hoch, die juaen sind vielle höger.;o;ch;ö;g;
119544;13,85918;52,933;SENFTENHￃﾜTTE;4123;1;Unse Berge sinn nich sehre hoch, juhe sin velle höjer.;o;ch;ö;j;
121528;13,84882;53,12741;FLIETH-STEGELITZ;52103;1;Uns' Bèèrg' sind nich sia hoch, Juhe sind väl höja.;o;ch;ö;j;
123968;13,84477;53,28114;RￃﾖPERSDORF;51866;1;Uns Berg' sind nicht sehr hoch, de juen sind vä höger.;o;ch;ö;g;
118055;13,85194;53,44356;TREBENOW;51598;1;Uns Barg sünd nich seha hoch, juen sinn väl höga.;o;ch;ö;g;
122516;13,85179;53,63346;EICHHOF;51089;1;Uns Barg sünd nich sehr hoch, juch sünd vähl höga.;o;ch;ö;g;
118365;13,80867;53,8054;ROSENHAGEN;50575;1;Uns Barge sünd nich siehr hoch, jug sünd väl höga.;o;ch;ö;g;
121706;13,84379;53,94673;LASSAN;50830;1;Uns Baarg sünd nich siehr hoch, jug sünd väl högä.;o;ch;ö;g;
117776;13,83497;54,11263;KARLSHAGEN;51409;1;Uns' Barg sünd nich siehr hoch, jug sünd väl höger.;o;ch;ö;g;
125431;13,71408;54,27487;THIESSOW;51288;1;"Unse Barge sünd nich sihr hoch; juch sünd väl höge.";o;ch;ö;g;
4337;13,86054;47,13683;SAUERFELD;43433;1;Insere Berg seind nit sehr hoach, dü enkern seint weit heacha.;oa;ch;ea;ch;
226;13,83698;47,42669;ASSACH;43391;1;Insani Berg san nit go hoch, enkane sen weit höcher.;o;ch;ö;ch;
5471;13,83922;47,62693;GRUNDLSEE;19977;1;Insani Beriñg san nit recht ha͜oh, enkari san weit heha.;a͜o;h;e;h;
1998;14,13035;47,80539;STEYRLING;19947;1;Insani Berg san nöt so hoch, di engan san viel höha.;o;ch;ö;h;
10508;14,1261;47,93733;SCHLIERBACH;19901;1;Insanö Beag sand nöd rechd ha͜o, dö engan sand vül hea.;a͜o;;e;;
8280;14,10999;48,09704;SIPBACHZELL;19011;1;Insanö Bering san net b’sunders he͜o, de engan sán heá.;e͜o;;e;;
5939;14,10729;48,28632;ALKOVEN;18923;1;Dö unsán Begn sán net recht heo, dö engán sán vü heá.;eo;;e;;
5870;14,08545;48,45077;NIEDERWALDKIRCHEN;18855;1;de insa Bergn hant net so höi, de engan hant heifti heha.;öi;;e;h;
547504;14,10455829;48,64006942;SANKT THOMA (SVATￃﾝ TOMￃﾁￅﾠ);18095;1;Unsere Berg sand net grod hoi, die engern sand viel höcher.;oi;;ö;ch;
547300;14,0740231;48,78213936;HONETSCHLAG (HODￅﾇOV);18064;1;Unsri Bergn hant nit recht hoi, die eingan hant viel heha.;oi;;e;h;
547235;14,10381253;48,94718523;ZABORSCH (ZￃﾁHORￃﾍ);18028;1;Unsari Beag han neïd sou hoi, di ẽigan han heha.;oi;;e;h;
9342;14,15621;46,52731;SUETSCHACH;44162;1;Unsere Berg san nit går hoch, enkere sein viel höcha.;o;ch;ö;ch;
542767;14,08715095;50,50156837;LUKAWETZ (LUKAVEC);15638;1;Unse Barge sein nich sehr huch, eiere sein viel hecher.;u;ch;e;ch;
542690;14,12005467;50,63121237;MALSCHEN (MALEￄﾌOV);15550;1;Unsa Barga sain ni sehr huch, die aiarn sain vill hichar.;u;ch;i;ch;
541288;14,08782256;50,79454917;SCHNEEBERG (SNￄﾚￅﾽNￃﾍK);15418;1;Unsre Barge sein ni su sehr hoch, eire sein vie hicha.;o;ch;i;ch;
142852;14,13042;50,93992;PORSCHDORF;13019;1;Unsre Berge sin nich sehr huch, eure sin viel höher.;u;ch;ö;h;
6389;14,09615;46,6028;SCHIEFLING;44142;1;Unsre Berg seint nit sehr hoch, enkre seint viel höher.;o;ch;ö;h;
137939;14,107;51,13087;FRANKENTHAL;8092;1;Onse Berge sein ne siehre huch, de euern sein viel hücher.;u;ch;ü;ch;
543765;14,09490462;51,28869546;BERNBRUCH;8368;1;Onsre Berge sein nĕ sihre huch, die euern sein vill hö̆cher.;u;ch;ö;ch;
137430;14,10951;51,46191;LAUTA;7263;1;Unsre Berge sind nich sehr hoch, die eiern sind viel heher.;o;ch;e;h;
543583;14,16587394;51,61108465;PETERSHAIN/NEUPETERSHAIN;7435;1;Unsere Berge sind nicht sehr hoch, die eiren sind viel höher.;o;ch;ö;h;
120074;14,11383;51,94887;SACROW;7758;1;Unse Berge sin nich sehre hok, die eiern sin vill höker.;o;k;ö;k;
121239;14,12444;52,10684;BRIESCHT;4789;1;Unsere Berge sin nich sehre hoch, eire sin ville höher.;o;ch;ö;h;
123743;14,09297;52,30323;NEU GOLM;4573;1;Unsere Berge sin nich sehr hoch, jaue sin vill hecher.;o;ch;e;ch;
123040;14,16203;52,44962;TEMPELBERG;4357;1;Unsere Berge sin nicht sehr hoch, die eiern sind höher.;o;ch;ö;h;
127226;14,14088;52,61704;RINGENWALDE;3688;1;Unse Berge sin nich sere hoch, joe sin ville heger.;o;ch;e;g;
8714;14,11499;46,78868;STEUERBERG;44056;1;Unsere Berg sent nit går a so hoach, enkern sent vl heaher.;oa;ch;ea;h;
124481;14,14217;52,78127;NEUREETZ;3931;1;Unse Berje sin nich so hoch, jue sin ville heer.;o;ch;e;;
123638;14,10557;52,94874;STOLZENHAGEN;3901;1;Unse Berge sîn nîch sehre hoch, jau e sîn vîlle höger.;o;ch;ö;g;
124439;14,11807;53,14367;PASSOW;52113;1;Uns Berg sind nich sia hoch, jun sind höga.;o;ch;ö;g;
118175;14,13241;53,28371;GRￃﾜNZ;51877;1;Un's Barj sind ni sea hoch, juh'n sin vä höja.;o;ch;ö;j;
119973;14,13887;53,47114;ROSSOW;51611;1;Uns Barg sind ne sehr hah, jun sind fel höger.;a ;h;ö;g;
124389;14,22326;53,63391;GEGENSEE;51098;1;Uns' Barg' sind nich sehr hoch, juch sind veel höger.;o;ch;ö;g;
118609;14,11661;53,73703;BELLIN;50471;1;Uns Barg sie nich sehr hoch, jug sin vähl höger.;o;ch;ö;g;
119402;14,11814;53,94992;SALLENTHIN;50840;1;Uns Barg sünd nich sihr hoch, Gug sünd fëhl höga.;o;ch;ö;g;
121439;14,00155;54,05033;KOSEROW;50973;1;Unsre Barg sind nich seher hoch, ju sind veel höge.;o;ch;ö;g;
1573;14,14701;46,96508;OBERHOF;44010;1;Unsre Berg seind nit gar hoch, dö enkern seind weit heachar.;o;ch;ea;ch;
5991;14,082;47,15748;RANTEN;43439;1;Unsre Berg sent nit so hoach, die enkan sent vül heacha.;oa;ch;ea;ch;
534609;14,1970266;47,2083512;PￃﾖLLAU;43420;1;Unseri Be̊rg seind nit goar hoach, enkan seind weit heacha.;oa;ch;ea;ch;
619;14,12842;47,46558;DONNERSBACH;43393;1;Unsere Berg san net so hoch, eire san vü höcha. ;o;ch;ö;ch;
548078;14,07582046;47,55789937;WￃﾖRSCHACHWALD;19993;1;Insernö Berg san nöt gåo hoch, dö engan san vü heher.;o;ch;e;h;
772;14,32754;47,72243;WINDISCHGARSTEN;19965;1;Insari Bergn san nöt go so hå, dö engan san vü heha.;å;;e;h;
6099;14,34035;47,92138;TRATTENBACH;20005;1;Unsare Bergn san net so hoh, dë engan san vü hea.;o;h;e;;
8623;14,35965;48,12637;MARIA LAAH;19138;1;Insre Bergn san net hô, dö engan san vüh heha!;ô;;e;h;
2154;14,37301;48,28577;STEYREGG;19225;1;Insarö Bergn hå͜n nöt recht ho, dö enkern ha͜n weit heher.;o;;e;h;
8668;14,34938;48,45608;REICHENAU IM MￃﾜHLKREIS;19070;1;Insarö Beagn san nöd so håi, dö engan san weid hëa.;åi;;ë;;
547512;14,31207319;48,6157219;HOHENFURTH (VYￅﾠￅﾠￃﾍ BROD);18101;1;Unsri Berg san nit recht hoh, die engan san vül heher.;o;h;e;h;
547572;14,35130255;48,78070398;PRIETHAL (PRￃﾍDOLￃﾍ);18188;1;Uns(a)ri Beargn hant nit recht hoi, dej e(i)ngan (ingan) hant brav höiha.;oi;;öi;h;
547555;14,42805572;48,93731559;HUMMELN (HOMOLE);18132;1;Unsri Berg san nit goar hoch, di engârn san vll heher.;o;ch;e;h;
544698;14,38722099;50,064376;PRAG-SMICHOW (SMￃﾍCHOV);16751;1;Unsere Berge sind nicht sehr hoch, die euren sind viel höher.;o;ch;ö;h;
542822;14,37491447;50,45239746;WEGSTￃﾄDTL (ￅﾠTￄﾚTￃﾍ);15690;1;Anse Barge sein ni sehr huch, eïere sein viel hücher.;u;ch;ü;ch;
543083;14,39168331;50,63206481;GRABER (KRAVAￅﾘE);15975;1;Unsa Barga sain nê sehr hûch, de eu(e)rn sain vill hichr.;û;ch;i;ch;
542974;14,37790266;50,79284652;KAMNITZ-NEUDￃﾖRFL (KAMENICKￃﾁ NOVￃﾁ Vￃﾍ;15807;1;Unse Barge sein nej su huch, eiare sein vie hicha.;u;ch;i;ch;
542853;14,36367041;50,96533327;NIXDORF (MIKULￃﾁￅﾠOVICE);15725;1;Unso Barcho sein nee siehr huch, euro die sein viel hichr.;u;ch;i;ch;
546693;14,34094181;46,62086942;KLAGENFURT-HARBACH;44303;1;Insere Berg seint nit gar hoch, de enkern sein viel de hechern.;o;ch;e;ch;
142126;14,34726;51,12303;DRETSCHEN;8505;1;Unse Berge sein nä siehre huch, eüre sein viel hicher.;u;ch;i;ch;
118491;14,36;51,59;CANTDORF;8972;1;Unsere Berge sein nich sehre hoch, die eiren sein viel heecher.;o;ch;ee;ch;
120931;14,41135;51,98506;STAAKOW;9274;1;Unse Berje sin nich sehrechin hook, die eiren sin vill höker.;oo;k;ö;k;
122419;14,38034;52,11292;GROSS BRIESEN;4800;1;Unsere Berge sind nich sehr hok, die euren sin vill höcker;o;k;ö;ck;
126348;14,43839;52,28346;HOHENWALDE;4584;1;Unsere Berje sinn nich sehre hoch, die eiren sinn vill höher.;o;ch;ö;h;
126566;14,37014;52,44265;DￃﾖBBERIN;4364;1;Unse Berge sinn ni sehre hoch, jue sinn vill höher.;o;ch;ö;h;
547887;14,42838597;52,59654716;LEHMANNSHￃﾖFEL;3703;1;Unse Berje sin nich sehre hoch, jue sin ville hejer.;o;ch;e;j;
7927;14,34325;46,77864;OBERMￃﾜHLBACH;44234;1;Unsere Berg sönd nit gâr hoach, enkere sönd viel heacha.;oa;ch;ea;ch;
147579;14,46705;52,76029;KURZYCKO;3944;1;Unse Berge sinn nich sehr hoch, de juen sinn veel höer.;o;ch;ö;;
152474;14,35655;52,94545;STOKI;4142;1;Unse Berge sin ni sehre hoch juen sin vill höher.;o;ch;ö;h;
374809;14,39068;53,12647;WIDUCHOWA;52129;1;Uns Bārg sint ni siehr hoch, ju sin̄ vā̈l höjer.;o;ch;ö;j;
547486;14,43338106;53,28316465;PARGOW (PARGOWO);51893;1;Os Berg s̄int nich s̄ehr hoch, ju s̄int vähl höger.;o;ch;ö;g;
159352;14,41164;53,45193;WAWELNICA;51624;1;Uns Barg sind nicht seh(re) hoch, jug sind fehl höge(r).;o;ch;ö;g;
370671;14,4674;53,62998;DROGORADZ;51101;1;Uns Berg sind nich sehr hoch, juch sind vel höger.;o;ch;ö;g;
375890;14,43155;53,8679;LUBIN;50719;1;Uns Berg sünt nich sia hoch juch sünt vel höga.;o;ch;ö;g;
372827;14,44888;53,92636;MIEDZYZDROJE;50844;1;Uns' Barg sünd nich sier hoch, jue sünd noch vähl hög'r.;o;ch;ö;g;
2290;14,35719;46,96895;SANKT SALVATOR;44174;1;Unsare Berg sent nit går so hoach, enkare sent viel heachar!;oa;ch;ea;ch;
9054;14,35911;47,12854;TEUFENBACH;43530;1;Insere Berg sand net hoch, eire sand höha.;o;ch;ö;h;
6442;14,37456;47,30846;PUSTERWALD;43488;1;Unsare Bög san net so hoach, die enkern san vül heachr.;oa;ch;ea;ch;
619498;14,34241366;47,47847787;STRECHEN;43453;1;Insem Berg sind nicht houch, enkere sen veil heha. ;ou;ch;e;h;
9576;14,36442;47,59107;ARDNING;20062;1;Unsari Berg san nit recht hoch, enkari san vü heha.;o;ch;e;h;
4247;14,63986;47,82049;KLEINREIFLING;20046;1;Ünsari Berg sein nöt so hoch, engari san heha.;o;ch;e;h;
294;14,57161;47,97255;SULZBACH;20008;1;Insane Berg sán kleana, engane san heha.;;;e;h;
4983;14,56535;48,11219;HAAG;19144;1;Insere Berg sand nett hoch, då san dö engern hecha.;o;ch;e;ch;
5161;14,58171;48,27398;SCHWERTBERG;19233;1;insanə bē̃āg sãnnöd recht hão, də eŋãn san vü hē̃ŋ̄.;ão;;ē̃;ŋ̄;
8164;14,61282;48,41729;GUTAU;19080;1;Insani Bergn san nöt recht hoe, die engan san viel höcha.;oe;;ö;ch;
547611;14,60020725;48,61371164;UNTERWALD;18290;1;Unsere Berg san nöt recht hoch, dö engan han viel heha.;o;ch;e;h;
547574;14,62222893;48,76157409;GOLLNETSCHLAG (KLENￃﾍ);18192;1;Uns(e)ri Be(a)gn san niht gor hoi, dej ajng(a)n san vl heh(a).;oi;;e;h;
547559;14,53884842;48,99293587;RUDOLFSTADT (RUDOLFOV);18135;1;Unseri Berg' san net so hoch, die engern san viel höher.;o;ch;ö;h;
2342;14,59311;46,48725;BAD EISENKAPPEL;44320;1;Unsare Berg seint nit sehr hoch, die enkeren sein viel höher.;o;ch;ö;h;
542817;14,60808505;50,45343095;GASTORF (HOￅﾠTKA);15685;1;Unse Barge sein ni sehr huch, die eiern sein viel hächer.;u;ch;ä;ch;
543108;14,62813223;50,58543476;THAMMￃﾜHL (STARￃﾉ SPLAVY);15989;1;Unsa Barga sein ni sehr huch, die eiren sein viel hicher.;u;ch;i;ch;
542975;14,63295874;50,77707134;ZWICKAU (CVIKOV);15824;1;Unse Barge sein neï sehr huch, euer sein vill hichr. (i: kurz!);u;ch;i;ch;
542439;14,65276544;50,9556005;NIEDERLEUTERSDORF/LEUTERSDORF;13655;1;Unse Barge sen nö sihre huch, oier sen vill hücher.;u;ch;ü;ch;
521;14,64;46,59;EBERNDORF;44308;1;Unsere Berg sein nit går so hoch, eire sein höha.;o;ch;ö;h;
548123;14,67181656;45,60384838;Obergras (Trava);44445;1;Inschr d’Pargä hent et gur hoach, d‘e̤ir hent viel heahar;oa;ch;ea;h;
141158;14,67613;51,12741;KITTLITZ;8519;1;Unse Barge sein nä siehre huch, die euern sein vill hicher.;u;ch;i;ch;
140858;14,66211;51,29773;FￃﾖRSTGEN;8716;1;Unsre Barge sind nicht siehr huch, die euren sind viel hiecher.;u;ch;ie;ch;
534376;14,63221067;51,60563723;EICHWEGE;8981;1;Unse Berge sein nich sehre hoch, eire sein viel höcher!;o;ch;ö;ch;
535252;14,66128553;51,8062894;MEHLEN;9143;1;Use Barge sin nich sehre hok, eiere sind hecker.;o;k;e;ck;
543954;14,67542244;51,9335877;KALTENBORN;9280;1;Unse Barge sin nich sehre hok, eire sin vill hecker.;o;k;e;ck;
389787;14,70338;52,1319;KLOPOT;4813;1;Usere Bärge sin nich sehr hoch, eire sin noch veel häcker.;o;ch;ä;ck;
364652;14,65486;52,26578;KUNICE;4590;1;Unse Barge sin nich sehre hoch, aire sinn vill höcher.;o;ch;ö;ch;
391717;14,66362;52,45044;PAMIECIN;4377;1;Unse Berge sinn nich sehre hoch, die eiren sinn vill höher.;o;ch;ö;h;
547885;14,6799315;52,59997004;WARNICK (WARNIKI);3711;1;Unse Berge sin nich siehre hoch, jue sin ville heher.;o;ch;e;h;
546676;14,59575692;46,78150471;HOCHFEISTRITZ;44243;1;Unsare Berg seind nit so hoa oba enkare seind viel heacha.;oa;;ea;ch;
150736;14,6936;52,787;GRZYMIRADZ;3949;1;Unse Berge sin nich sehre hoch, ju'e sind höher.;o;ch;ö;h;
372358;14,65982;52,93143;STOLECZNA;4152;1;Uns Berj sind neh siehr hoch, juhe sind fill höheä.;o;ch;ö;h;
531829;14,66334;53,1004;BANIE;52139;1;Oos Barg sind nich sehr hoch, gu sind väl höger.;o;ch;ö;g;
374958;14,66837;53,27475;ZELISLAWIEC;51906;1;Ös Barg sind nich sehr hoch, jug sind veel höjer.;o;ch;ö;j;
534975;14,72090065;53,45884507;BERGLAND;51637;1;Uns Barg sünt nich seä hoch, ju sünd vähl högä.;o;ch;ö;g;
151848;14,68877;53,61758;BUDZIEN;51112;1;Un's Berg' sind nich sehr hoch, juch sind veel höjer.;o;ch;ö;j;
151010;14,66308;53,79171;SINIECHOWO;50583;1;Us Berg sint nich sär hoch, jun sint vel höge.;o;ch;ö;g;
166218;14,68184;53,94979;SIEROSLAW;50850;1;Us Berg sünd nich seä hoch, gu sünd fühl högä.;o;ch;ö;g;
8394;14,56406;46,95104;HEFT;44182;1;Unsare Berg seint nit so håach, ba Enk seint sö viel heacha.;åa;ch;ea;ch;
28;14,58797;47,18549;SANKT PETER OB JUDENBURG;43505;1;Goa hoach send unsre Berg net, enkre send wohl heacha.;oa;ch;ea;ch;
8232;14,50683;47,27613;SANKT OSWALD;43489;1;Insane Berg san net recht hoch, die engan san fül (viel) hecha.;o;ch;e;ch;
6847;14,59176;47,47537;TREGLWANG;43455;1;Unsari Berg sand nit gar hoch, enkari sand viel höha.;o;ch;ö;h;
8741;14,50272;47,59723;WENG;20065;1;Uensari Berg san nit recht hoch, die enkan san vü hecha.;o;ch;e;ch;
3025;14,8932;47,74374;LASSING;20058;1;Unsari Berg san nit recht hoch, di engan san vü hecha.;o;ch;e;ch;
1279;14,89384;47,94794;YBBSITZ;20019;1;Unsani Berg san nit hoch, de engan san vü hecha.;o;ch;e;ch;
4455;14,87066;48,12448;AMSTETTEN;19154;1;Unsra Berg san nit gar hoch, engare san hecha.;o;ch;e;ch;
10470;14,80633;48,26712;BAD KREUZEN;19245;1;"Unsanö Berg sand nöt so hoi; die engan san heha.";oi;;e;h;
3644;14,81413;48,47743;HACKSTOCK;19085;1;Unsere Berg san nit schiach hoch, di engan sand hecha.;o;ch;e;ch;
1213;14,8248;48,62922;BAD GROSSPERTHOLZ;18296;1;Unsre Berg san nit so hoch, engere san vül hecha. ;o;ch;e;ch;
547583;14,86460492;48,79093469;WEISSENBACH (VYSNￃﾉ);18210;1;Unsere Bergn san nit so hoch, die ejngern san vül höher.;o;ch;ö;h;
545696;14,95741261;49,13556567;BUCHEN (BUK);17884;1;Insri Beri san nit sou hoi, die ëngärn san hehä;oi;;e;h;
545693;14,95990581;49,21963599;RIEGERSCHLAG (LODHￃﾉￅﾘOV);17881;1;"Insri Beri san nid goar hoi; di ẹịngrn san vül höhâr.";oi;;ö;h;
548119;14,8560774;45,73778552;Ebental (Polom);44439;1;Inschrä Pargä hentet gour hoach, da eiärn hent wiel heachór;oa;ch;ea;ch;
542813;14,78356188;50,53120776;NEUDORF (VRCHBￄﾚLA);15681;1;Unsa Barga sein nee sehr huch, ojra sein vill hichr.;u;ch;i;ch;
543114;14,90460482;50,62283086;PROSCHWITZ (ￄﾌESKￃﾁ PROSEￄﾌ);15995;1;Unse Bargo sein ne sehr huch, die euorn sein vill hiecher.;u;ch;ie;ch;
542985;14,93221691;50,77197058;CHRISTOPHSGRUND (KRYￅﾠTOFOVA ￃﾚDOLￃﾍ);15847;1;Unsr Barge sein ne sieht huch, eure sein vill hicher.;u;ch;i;ch;
542448;14,90152069;50,94685019;ROHNAU (-);13678;1;Unse Barge sein ne su huhch, de eüern sein vill hĭcher.;uh;ch;ĭ;ch;
546696;14,83890934;46,59443582;SANKT MARGARETHEN;44314;1;Unsare Berg san nit går so hoch, de eiran san höa.;o;ch;ö;;
548125;14,74770542;45,61189263;Göttenitz (Gotenica);44447;1;Enschrdó Pargó hent et wsinthin hoach, dió eiern hent wiel heachar;oa;ch;ea;ch;
139416;14,93607;51,11776;KUNNERWITZ;8532;1;Unsre Barge sein ne siehr huch, eure sein viel hicher.;u;ch;i;ch;
543818;14,89083036;51,28703006;OBER HORKA I;8726;1;Unse Barge sein ne sär huch, eure sein viel hicher.;u;ch;i;ch;
139636;14,95724;51,45415;KLEIN PRIEBUS;8852;1;Unse Barge sein ne siehr huch, eure sein viel hicher.;u;ch;i;ch;
365855;14,90436;51,61006;JEDRZYCHOWICE;8990;1;Unsere Barge sind nicht sehr huch, die euren sind viel hicher.;u;ch;i;ch;
392899;14,93595;51,77136;DLUZEK;9152;1;Unse Berge sein nich siehre huch, die euern sein viel hicher.;u;ch;i;ch;
364631;14,95651;51,95783;CZEKLIN;9288;1;Unsere Barge sind nich siehre huch, die euren sein viel hücher.;u;ch;ü;ch;
531406;14,96435;52,1209;RADOMICKO;4824;1;Unse Berge sind nich sähre hoch, die eiren sinn viel höcher.;o;ch;ö;ch;
387340;14,92745;52,28483;MIERCZANY;4595;1;Unse Berge sin sehre hoch, eire sin vill hecher.;o;ch;e;ch;
392165;14,93236;52,42916;GRABNO;4388;1;Unsere Berje sind nicht sehr hoch, die eiren sind viel höchcher.;o;ch;ö;chch;
385626;14,95374;52,62138;ZASZCZYTOWO;3722;1;Unse Berge sin nich sehre hoch, die eiren sind viel höher.;o;ch;ö;h;
2653;14,82185;46,76853;SANKT ANDRￃﾄ;44248;1;Unsere Berg san nit gor so hôach, die enkarn sein vül heachr.;ôa;ch;ea;ch;
548132;14,85834462;45,51864086;Tiefenbach (Briga);44461;1;Enschrä Pargä hent et gur hoach, dä eiärn hent wiel heachar;oa;ch;ea;ch;
531341;14,94817;52,78026;LUBISZYN;3957;1;Unse Berge sin nich sehre hoch, juhe sin vill heger.;o;ch;e;g;
158956;14,92963;52,96688;GLAZOW;4161;1;Oos Barg' sinn nĭ sihr hoch, ju sinn vähl höja.;o;ch;ö;j;
372473;14,94711;53,11395;OBROMINO;52154;1;Ŏs Bāg sinn ne att hoch ju sinn vehl höge.;o;ch;ö;g;
150128;14,94955;53,28654;SLOTNICA;51918;1;Oas Baj sinn ne see hoch, jug sinn väl höje.;o;ch;ö;j;
153195;14,97193;53,46528;DABROWICA;51646;1;Os Bag sinn nich sahe hoch, jug sinn vehl höge.;o;ch;ö;g;
148666;14,96392;53,60041;KRZYWICE;51123;1;O|es Bäg sinn ni se|ä hoch, juj sinnt väl höje͡ä.;o;ch;ö;j;
148265;14,96696;53,79514;DRZEWICA;50604;1;Dees Barj sünd nich seh e hoch, ju sünd vel höje.;o;ch;ö;j;
160805;14,96722;53,94149;BEDZIESZEWO;50872;1;Os Berg' sünd nich seha hoch, gun sünd veel höhja.;o;ch;öh;j;
375421;14,99104;54,0761;TRZESACZ;50986;1;Os Barg sünd nich sehĕ hoch, jüww sinn väl högĕ.;o;ch;ö;g;
3115;14,84334;46,94205;SCHIEFLING;44189;1;Unsre Barg sent net gor hoach, die enkern seint hecher (machtiger);oa;ch;e;ch;
547265;14,84171801;47,13405498;SANKT JOHANN;43534;1;Unsari Berg send net bsonders hoarch, die ekan send vül höacha.;oa;rch;öa;ch;
2144;14,86061;47,27134;SANKT MAREIN BEI KNITTELFELD;43494;1;"Insari Berg san net go(a) hoach; enkari san weit heacha.";oa;ch;ea;ch;
6980;14,7566;47,42758;KALWANG;43457;1;Unsare Berg san net gar hoch, die enkan san vü hecha. ;o;ch;e;ch;
5267;14,76884;47,63452;LAINBACH;20067;1;Unsere Berg san nit recht hoch, die enkan san vü hecher.;o;ch;e;ch;
3036;15,18285;47,78945;NEUHAUS;20051;1;Unsari Berge san net sehr hoch, die engan san vül hecha.;o;ch;e;ch;
9595;15,08807;47,92901;GAMING;20023;1;Unsari Beagn sand nit recht hoch (nit goa so hoch), engari sand vü hecha.;o;ch;e;ch;
671;15,13802;48,13043;WIESELBURG;19163;1;Unsare Berg san nöt gar hoch, dö enkan san vü höcha.;o;ch;ö;ch;
1649;15,06545;48,28211;ALTENMARKT;19257;1;Unsari Berg san nit recht hoch (1.060m - Peilstein), dö engan san weit hecha.;o;ch;e;ch;
4536;15,11597;48,4355;TRAUNSTEIN;19096;1;Unsre Berg san nit so hoch, die engan san viel hecha.;o;ch;e;ch;
9109;15,1154;48,63319;OBERSTRAHLBACH;18310;1;Unsre Bergl sand net gar hoch, die engan sand hecher.;o;ch;e;ch;
1825;15,11402;48,77595;LANGSCHWARZA;18218;1;Unsare Bergn san nit gor hoch, de eingan san vü höcha.;o;ch;ö;ch;
6784;15,12159;48,9312;GROSS-RADISCHEN;18144;1;Unsere Bergn san net hoch, de engern san vü hecher.;o;ch;e;ch;
545706;15,12750069;49,11172776;HOSTERSCHLAG (ￄﾌLUNEK);17895;1;Insri Beri san nit vl hoï, die eïngern san vl höher.;oï;;ö;h;
540970;15,002329;49,202983;WENKERSCHLAG (DOLNￃﾍ RADOUￅﾇ);17882;1;Insre Bering san net sou hoi, die eïnkarn san vül höha.;oi;i;ö;h;
548136;15,02728837;45,72261381;Steinwand (Podstenice);44442;1;Inschrä Pargä sìnt sear hoach, dä eiarn sint wiel hachar ;oa;ch;a;ch;
543079;15,16928862;50,67533905;PULETSCHNEI (PULEￄﾌNￃﾝ);15971;1;Unse Barche sein ne sehr huch, eur sein vill hicher.;u;ch;i;ch;
541010;15,15829159;50,77890432;GRￃﾄNZENDORF (HRANIￄﾌￃﾁ);15858;1;Unse Barge sein ne sehr huch, eure sein vill hicher.;u;ch;i;ch;
542878;15,17855469;50,94940265;RￃﾜCKERSDORF (DOLNￃﾍ ￅﾘASNICE);15751;1;Unse barge sein ne huch, euer sein hicher.;u;ch;i;ch;
546695;14,99264879;46,63785121;LORENZENBERG;44313;1;Ünsere Berg sind net houch, enkere sind v(ie)l hear.;ou;ch;e;;
548129;15,03087485;45,60255868;Nesseltal (Koprivnik);44454;1;Inschrdo Pargo hent et weintlein hoach, do eiorn hent wil heahar;oa;ch;ea;h;
530102;15,19656;51,11864;SIEKIERCZYN;8546;1;Unse Barge sein ne sihr huch, de euern sein viel hicher.;u;ch;i;ch;
530136;15,19505;51,30306;WEGLINIEC;8736;1;Innsre Barge sein ne siehr huch, d'euer sein viel hieher.;u;ch;ie;h;
386999;15,18868;51,43756;OKRAGLICA;8858;1;Inse Barge sein ni sihr huch, euer sein viel hücher.;u;ch;ü;ch;
543937;15,16987967;51,61973858;KUNZENDORF (KUNICE);9000;1;Ünser Bärge sein nich sire huhch, eire sein viel hächer.;uh;ch;ä;ch;
367199;15,17201;51,77065;BIALOWICE;9163;1;Inse Berge sein nich siere huch, eure sein vill hĭcher.;u;ch;ĭ;ch;
