Korrekturstatus;Quadrant;Bogennummer;REDE_Namen;Name;Longitude;Latitude;REDE_GIDs;Sprache;Herkunft;Erhebung;Allgemeine Anmerkungen zum Schreiber;WS26:Wortform;WS26:Stammvokal;WS26::Transliteration WS26;WS26::Anmerkungen WS26;WS33:Wortform;WS33:Stammvokal;WS33::Transliteration WS33;WS33::Anmerkungen WS33
korrigiert Reichel: April 23;21/3;46119;Fieschertal;FIESCHERTAL;8,1432;46,42441;15672;1;Marburg;9;"lateinische Buchstaben; keine Karten vorhanden";Hüss;ü;Hinnär inschäm Hüss stähnt dri hibschi Epfälböimjäni.;Epfälböimjäni: weiterer Punkt über erstem i, vermutlich Fehler;Hischär;i;Schina Bruädär wiuw zwei scheni, niwi Hischär büwä.;
korrigiert Reichel: April 23;21/2;46127;Bitsch;BITSCH;8,01442;46,3349;19725;1;Marburg;9;"lateinische Buchstaben; keine Karten vorhanden; u & n teilweise schwer zu unterscheiden";Hüs;ü;Hinner inschen Hüs stänt drie schêni Epfubeim mit rote Epfjie.;"Epfubeim: e evtl. aus i korrigiert; rote: r eher schwarzer Fleck";Hiescher;ie;Schina Breuder wiuw scheni niwi Hiescher ni eiwem Garte buwwé.;
korrigiert Reichel: April 23;19/2;46129;Agarn;AGARN;7,66359;46,29695;19772;1;Marburg;9;"lateinische Buchstaben; keine Karten vorhanden; u & n teilweise schwer zu unterscheiden";Hüs;ü;Hinnär ischum Hüs schtend dri hibschi Äpfilboimjini mit rotu Äpfiltini. ;;Hischer;i;Schi Bruäder will fär im zwei scheni nibi Hischer in eibum Gartu bübu.;scheni: i evtl. aus e korrigiert
korrigiert Reichel: April 23;20/2;46132;Hasel;HASEL;7,81598522;46,28128685;626681;1;Marburg;9;"lateinische Buchstaben; keine Karten vorhanden; u & n teilweise schwer zu unterscheiden";Hüs;ü;Hinner ischum Hüs schtehnt dri scheni Epfilbeim mit rote Epfiltinn.;;Hischer;i;Schine Brüöder will zwei niwi Hischer in ewum Gartn bŭwŭ.;
korrigiert Reichel: April 23;20/1;46142;Saas Grund;SAAS GRUND;7,93672;46,12324;16260;1;Marburg;9;"lateinische Buchstaben; auf Bogen Saas-Grund; keine Karten vorhanden; u & n teilweise schwer zu unterscheiden";Hüs;ü;Hinner ischŭm Hüs stend dri scheni Äpfelboimini mit rote Epfŭltin[ŭ]. ;Epfŭltin[ŭ]: letztes Breve nicht sicher;Hischer;i;Schine Brioder will sich zwei scheni niwi Hischer in eiwŭm Gartŭ büwŭ.;
korrigiert Reichel: April 23;21/1;46143;Zwischbergen;ZWISCHBERGEN;8,11373;46,16129;19556;1;Marburg;9;"lateinische Buchstaben; keine Karten vorhanden; ab WS16 vermutlich anderer Schreiber; wenn über u kein Breve dann u meist eher rund (vermutlich zur besseren Unterscheidung von n)";Huis;ui;Hinnär ischŭm Huis stähnt dri scheni Epfilboimjini mit rotä Epfiltinŭ.;;Hischär;i;Schinä Bruädär will schich zwei scheni niwi Hischär in ewwum Gartŭ buwwu!;schich: hich relativ dick
korrigiert Reichel: April 23;19/0;46145;Zermatt;Zermatt;7,7484;46,02414;19407;1;Marburg;9;"lateinische Buchstaben; keine Karten vorhanden; e̒ nicht eindeutig, evtl. e'?; t eher nur Strich ohne Querstrich";Hischi;i;Hinner ischm Hischi sind dri hibschi Epfelbeumjini mit rote Epfle.;"Hischi: vor Wort Hüs geschrieben, durchgestrichen; Epfelbeumjini: erstes i hat keinen Punkt; rote: sieht eher aus wie rde";Hischini;i;Schina Brue̒der will zwei niwi Hischini in ieschm Gärtje buwe.;
korrigiert Reichel: April 23;38/6;-46146;Prettau (Predoi);PRETTAU (PREDOI);12,10710013;47,04166281;546253;1;Marburg;10;"lateinische Buchstaben; auf regionalsprache.de nur Prettau/auf Bogen Prettau Ahrntal; keine Karten vorhanden; anderes Bogen-Format; Querstrich von t oben an Haste; n und u nicht zu unterscheiden; wenn Tilde über i dann unter i-Punkt gesetzt; p und g teilweise eher ähnlich (bzw. g wie Kurrent-p); Tilden teilweise nicht eindeutig gesetzt";Hause;au;Hinton ninson Hause schtien drai schieno Ö͜epflpame mit röetn Öpfl. ;schieno: o evtl. rundes e?;Haiso;ai;Sãi Prüido will zwoa schiena noia Haiso in enkon Gouschtn pa[u];pa[u]: n nicht eindeutig, wenn dann schwarzer Fleck/dicker schwarzer Strich
korrigiert Reichel: April 23;37/5;46157;Luttach (Lutago);LUTTACH (LUTAGO);11,92143812;46,95139218;546283;1;Marburg;10;"Kurrent; auf regionalsprache.de nur Luttach/auf Bogen Luttach Gem. Ahrntal/Bruneck; keine Karten vorhanden; anderes Bogen-Format; relativ schwer zu entziffern bis Hälfte WS17; ab Hälfte WS17 anderer/deutlicherer/dunklerer Stift; r & o v.a. zu Beginn nicht zu unterscheiden";Hause;au;Hinton inson Hause schtien drei schiena Öpflpame mit ruetn Öpfilan. ;Hinton/inson: Hintrn/insrn?;Haiso;ai;Mei Bruido will zwoa schiena, naia Haiso in enkon Gouschtn baun?;"Bruido: Bruidr?; naia: erstes a scheint aus o korrigiert"
korrigiert Reichel: April 23;32/5;-46161;Hinterkirch (Graun);HINTERKIRCH (GRAUN);10,63866245;46,83825902;546289;1;Marburg;10;"lateinische Buchstaben; auf regionalsprache.de nur Hinterkirch/auf Bogen Hinterkirch Gem. Graun/; keine Karten vorhanden; anderes Bogen-Format; telweise u-Kringel vorhanden, teilweise nicht; r eher nur Strich; a teilweise eher rudimentär; e teilweise sehr schmal; Großbuchstaben teilweise nciht eindeutig/evtl. nicht vorhanden";haus;au;hintr [n'] inssa haus stean drei öpflbam mit roata n'opfl donb[m];"[n']: nicht sicher, aber vgl. n'opfl in diesem satz; donb[m]: m nicht sicher, evtl. in ohne sichtbaren i-Punkt";heisr;ei;Sei Bruadr will si zwa scheana heisr in enk[m] Gortn inni bauan;enk[m]: enkrn?
korrigiert Reichel: April 23;34/5;-46162;Rabenstein (Moos);RABENSTEIN (MOOS);11,156652;46,871323;546263;1;Marburg;10;"Schreibmaschine; auf regionalsprache.de/Bogen nur Rabenstein; anderes Bogen-Format; keine Karten vorhanden";haus;au;hinter insern haus schtien drei schiene öpflpameler mit roate öpfeler. ;Nummerierung selber maschinell;haiser;ai;sein bruedr willn in enkern gortn zwoa schiene nuie haiser bauen;hinter Satz steht noch einmal in enkern gortn
korrigiert Reichel: April 23;35/5;46170;Tschöfs (Ceves);TSCHￃﾖFS (CEVES);11,43095197;46,91229351;546262;1;Marburg;10;"lateinische Buchstaben; auf regionalsprache.de nur Tschöfs/auf Bogen Tschöfs Gem.: Sterzing; anderes Bogen-Format; Schrift eher schwer zu entziffern; u Kurrent";Haus;au;H[u]nter insem Haus stian drei schiane Öpfelbam mit roate Äpfel.;mit: mitz?;Haiser;ai;Sein Bruader willn zwoa nuia schi[a]ne Haiser baudn in enkern Gartn;schi[a]ne: a nicht eindeutig, wenn dann eher kleiner schwarzer Fleck
korrigiert Reichel: April 23;36/5;-46175;Pfunders (Fundres);PFUNDERS (FUNDRES);11,70668566;46,8867533;546295;1;Marburg;10;"Schreibmaschine; auf regionalsprache.de nur Pfunders/auf Bogen Pfunders Gem.: Vintl Krs.: Brixen; anderes Bogen-Format; keine Karten vorhanden; Buchstaben/Überkreis teilweise sehr blass";Haus;au;Hintr insorn Haus stiön drei schiöna Öpflbamlan mit rötn Öpfilan;;Häusso;äu;Sei Bruido will zwoa schiönö Häusso in enkorn Gortn baudn.;
korrigiert Reichel: April 23;38/5;-46181;Antholz (Anterselva Di Mezzo);ANTHOLZ (ANTERSELVA DI MEZZO);12,10062179;46,85947024;546299;1;Marburg;10;"Kurrent; auf regionalsprache.de nur Antholz/auf Bogen Antholz Gem. Rasen-Olang/Bruneck; keine Karten vorhanden; anderes Bogen-Format; i teilweise eher wie í, nicht sicher ob gewollt/Bedeutung; e & n teilweise sehr ähnlich; Buchstaben/Zeichen teilweise sehr blass";Hause;au;Hinto inson Hause stian drei schiana Öpflbamo mit roeta Öpflan.;;Heiso;ei;Sei bruido willse zwoa schiana noia Heiso in enkon Gorschtn baudn.;
korrigiert Reichel: April 23;36/4;-46195;Schabs (Sciaves);SCHABS (SCIAVES);11,665945;46,770262;546309;1;Marburg;10;"lateinische Buchstaben; auf regionalsprache.de nur Schabs/auf Bogen Schabs Gem.: Schabs/Brixen; anderes Bogen-Format; keine Karten vorhanden; u-Kringel vorhanden; Trema/Kommata teilweise sehr blass";Haus;au;Hinto inson Haus schtion drei Öpflbamla mit roata Öpfila.;;Haiso;ai;Sei Bruodo willn zwoa schiana Haiso in enkorn Gortn paudn.;"Bruodo: u oben drüber geschrieben; schiana: i scheint nachträglich eingefügt"
korrigiert Reichel: April 23;38/4;-46215;Pichl;PICHL;12,19183685;46,77103721;546330;1;Marburg;10;"Kurrent; auf Bogen Pichl (Gsies) Gem.: Gsies Bruneck; anderes Bogen-Format; keine Karten vorhanden; Diakritika teilweise nicht sicher; Trema eher zwei waagerechte Striche übereinander; i-Punkt teilweise eher Strich (aber vermutlich kein Makron) oder gar nicht vorhanden";Hause;au;hinto insan Hause schtian drai schiane Öpflbame mit roatǫ Öpfilan öm.;"schtian: c nicht eindeutig zu sehen; Öpflbame: eine Haste zu viel bei me";Haiso̥;ai;sain bruido will se zwaa schianǫ noiḁ Haiso̥ af enkon gorschtn baun;af: f scheint korrigiert
korrigiert Reichel: April 23;31/4;-46217;Burgeis (Burgusio);BURGEIS (BURGUSIO);10,52936081;46,7107352;546331;1;Marburg;10;"lateinische Buchstaben; auf regionalsprache.de/Bogen nur Burgeis (auf Bogen noch Zusatz Obervinschgau); anderes Bogen-Format; keine Karten vorhanden; t hat Querstrich oben an Haste; Breve evtl. auch u-Kringel? da sonst kein Breve vorhanden; e und n teilweise nicht zu unterscheiden";Haus;au;Hintr insern Haus steahn drei scheani Äpfelbamlan mit roate Äpfalan.;"scheani: a nicht eindeutig; Äpfelbamlan: erstes a sehr rund";Haiser;ai;Sei Bruadr willsi zwoa scheani Haiser in enchrn Gortn inni baŭen.;bauen: e eher schwarzer Fleck
korrigiert Reichel: April 23;32/4;-46226;Kurzras (Corteraso);KURZRAS (CORTERASO);10,78187881;46,75742756;546350;1;Marburg;10;"Kurrent; auf regionalsprache.de/Bogen nur Kurzras; anderes Bogen-Format; keine Karten vorhanden; n & e teilweise sehr ähnlich";Haus;au;Hinter insern Haus stehn drei schöne Öpflbamler mit roate Öpfeler;Öpflbamler: erstes l korrigiert;Heiser;ei;Sin Bruder will in enkern Garten 2 nue Heiser baudn.;Sin: evtl. auch Sei?
korrigiert Reichel: April 23;33/4;-46227;Katharinaberg (Santa Caterina);KATHARINABERG (SANTA CATERINA);10,93457311;46,68890715;546354;1;Marburg;10;"Kurrent; auf regionalsprache.de/Bogen nur Katharinaberg; anderes Bogen-Format; keine Karten vorhanden; e und n teilweise sehr ähnlich";Haus;au;Hinter insern Haus stehn zwoa Öpflbamler mit roate Öpfeler. ;zwoa: zwöa? oder daraus korrigiert;Heiser;ei;Sei Bruder hot in Sinn zwoa nue Heiser in enkern Gartn zu baudn;
korrigiert Reichel: April 23;34/4;-46234;Vernuer (Vernurio);VERNUER (VERNURIO);11,18153697;46,72780082;546361;1;Marburg;10;"Kurrent; auf regionalsprache.de/Bogen; anderes Bogen-Format; keine Karten vorhanden; e und n teilweise eher ähnlich; t eher nur Strich";Haus;au;Hinter insern Haus stian drei Öpflbamm mit roata Öpf[l].;"Öpflbamm: sieht eher aus wie Öpflbaenn; mit: vor Wort vermutlich Punkt durchgestrichen (evtl. auch Komma); Öpf[l]: l nicht sicher, da in zu vorherigem Satz zugehöriger Klammer stehend";Häusr;äu;Sein Bruader willn zwoa schöna Häusr baun in en[t]ker Gortn;en[t]ker: e eher untypisch
korrigiert Reichel: April 23;31/3;-46262;Stilfs (Stelvio);STILFS (STELVIO);10,54690805;46,59833157;546475;1;Marburg;10;"Schreibmaschine; auf regionalsprache.de nur Stilfs/auf Bogen Stilfs Gem.: Stilfs Obervinschgau; anderes Bogen-Format; keine Karten vorhanden";haus;au;intr insern haus stean drei scheane öpflbamlen mit roate öpfalan. ;;heisr;ei;sei bruadr wil se tswoa scheane nuie heisr in enkrn gortn bauan.;
korrigiert Reichel: April 23;32/3;46267;Laas (Lasa);LAAS (LASA);10,70118629;46,61743807;546393;1;Marburg;10;"lateinische Buchstaben; auf regionalsprache.de nur Laas/auf Bogen Laas Gem.: Laas Südtirol; anderes Bogen-Format; keine Karten vorhanden; Schrift teilweise sehr schwer zu entziffern/unpräzise; e & r häufig sehr schmal/eher Strich (wenn er sieht es eher aus wie n); kleine Buchstaben häufig eher nur ein Strich";haus;au;hintem haus stian drei schiani Öpfelbaml[r] mit roate Öpfalon;"schiani: erstes i sehr dick, evtl. aus e korrigiert (oder da zu?); Öpfelbaml[r]: evtl. er als Auslaut";Heiser;ei;Sei Brudr will si zwaa schöni nuii Heiser in eucharn Gortn bauan;
korrigiert Reichel: April 23;34/3;46283;Gargazon (Gargazzone);GARGAZON (GARGAZZONE);11,20412984;46,58568332;546408;1;Marburg;10;"lateinische Buchstaben; auf regionalsprache.de nur Gargazon/auf Bogen Gargazon Gem.: Gargazon [z aus c korrigiert]/Meran; anderes Bogen-Format; keine Karten vorhanden";haus;au;Hintr insr[i]en haus stien zwoa schiene epflpamelen mit roate epfl.;"insr[i]en: zweites i nicht sicher, kein i-Punkt zu sehen aber Haste zwischen r und e; zwoa: o evtl. aus a korrigiert";haiser;ai;Sain bruedr will ihn zwoa schiene nuie haiser in enkrn gortn baudn.;will: ursprünglich weiterer Buchstabe hinter ll, durchgestrichen
korrigiert Reichel: April 23;36/3;-46293;Sankt Peter Hinter Lajen (San Pietr;SANKT PETER HINTER LAJEN (SAN PIETR;11,61186982;46,60311182;546418;1;Marburg;10;"Kurrent; auf regionalsprache.de/Bogen St. Peter; anderes Bogen-Format; keine Karten vorhanden; relativ unpräzise; Trema/u-Kringel häufig eher rudimentär/uneindeutig";Haus;au;Hintern Haus stiahn drei schiane Äpfelbame mit rote Äpfel.;;Heuser;eu;Sein Bruader will sich zwoa schiene Heuser noie Heuser in seiner Gort'n bauen;
korrigiert Reichel: April 23;33/3;-46305;Sankt Walburg (Santa Valburga);SANKT WALBURG (SANTA VALBURGA);11,00515196;46,54922739;546429;1;Marburg;10;"Schreibmaschine; auf regionalsprache.de/Bogen St. Walburg; anderes Bogen-Format; keine Karten vorhanden; Oberlängen teilweise relativ blass";;;Hinter inserer Hüt schtien drai schiene Öpflpamler mit roate Öpfeler.;"drai: a aus e korrigiert (nicht ganz sicher was woraus korrigiert); Öpflpamler/Öpfeler: Trema händisch gesetzt/eher dicke Punkte";Haiser;ai;Sei Brueder will im tswoa schiane nuie Haiser in enkern Gortn baun.;
korrigiert Reichel: April 23;35/3;-46319;Wangen (Vanga);WANGEN (VANGA);11,38;46,56;546443;1;Marburg;10;"lateinische Buchstaben; auf regionalsprache.de Wangen/auf Bogen Wangen Gem.: Ritten/Südtirol; anderes Bogen-Format; keine Karten vorhanden; u-Kringel vorhanden; (rundes) s hat Unterlänge, deswegen teilweise vielleicht auch z; a & und o teilweise schwer zu unterscheiden";Haus;au;Hintr insm Haus stian drei schiana Öpflbam mit roata Öpfl. ;;Häuser;äu;Sein Bruadr will im zwoa schiana nuia Häuser in enkrn Gertn baudn;
korrigiert Reichel: April 23;33/2;46324;Laurein (Lauregno);LAUREIN (LAUREGNO);11,06;46,46;546481;1;Marburg;10;"lateinische Buchstaben; auf regionalsprache.de Laurein/ auf Bogen Laurein [händisch korrigiert aus Laurain]/Proveis/Meran; anderes Bogen-Format; keine Karten vorhanden; u-Kringel vorhanden";haus;au;Hintor insom haus schtian drai schiana bamalor mit roat[a] ëipfalor.;;haisor;ai;Sei bruodor will in zwoa schiana nuia haisor in enkorn gortn bauen.;
korrigiert Reichel: April 23;34/2;-46340;Kaltern (Caldaro);KALTERN (CALDARO);11,24240205;46,41465671;546496;1;Marburg;10;"lateinische Buchstaben; auf regionalsprache.de Kaltern/auf Bogen Kaltern Gemeinde: Kaltern/Überetsch; anderes Bogen-Format; keine Karten vorhanden";Haus;au;Hintr unsrn Haus steahn drei scheani Öpflbamalan mit [ro]ati Öpfalan (dran).;steahn: Diakritikum über e?;Haisr;ai;Sei Bruadr will ihm zwoa scheani nuii Haisr in enkern Gartn ([G]aupr?)baudn.;[G]aupr?: unter Zeile geschrieben, vermutlich als Alternative gemeint, G nicht eindeutig, evtl. G von ursprünglichem Wort genutzt
korrigiert Reichel: April 23;35/2;-46344;Deutschnofen (Nova Ponente);DEUTSCHNOFEN (NOVA PONENTE);11,43174923;46,4138887;546500;1;Marburg;10;"lateinische Buchstaben; auf regionalsprache.de Deutschnofen/auf Bogen Deutschnofen Gem.: Deutschnofen Bezirk: Bozen; keine Karten vorhanden; anderes Bogen-Format; Diakritika über u meist nicht eindeutig";Haus;au;Hintr insrn Haus schtian dr[a]i schia[ni] Åpflbam mit roati Åpfaln oubn.;"insrn: s scheint korrigiert; schia[ni]: zweiter i-Punkt nicht eindeutig, evtl. auch schiam";Haiser;ai;Saiⁿ Bruadr will si zwoa schiani nui Haiser baun in insern Gartn;
korrigiert Reichel: April 23;35/1;-46351;Altrei (Anterivo);ALTREI (ANTERIVO);11,36733955;46,27778405;546604;1;Marburg;10;"Schreibmaschine; auf regionalsprache.de Altrei/auf Bogen Altrei Gem.: Altrei/Unterland; keine Karten vorhanden; anderes Bogen-Format";Haus;au;Hinter insern Haus stian drei schiane Öpfelbamlen mit ruati Öpfelen;stian drei: sehr nah beieinander;Häuser;äu;Sei Bruader will sich in enkren Gorten zwua schiani nuie Häuser baun;
korrigiert Reichel: April 23;34/1;-46353;Salurn (Salorno);SALURN (SALORNO);11,21313811;46,24017188;546509;1;Marburg;10;"lateinische Buchstaben; auf regionalsprache.de Salurn/auf Bogen Ortsname mehrfach korrigiert; anderes Bogen-Format; keine Karten vorhanden; relativ schwer zu erkennen; Wörter in [  ] meist eher schwarzer Flecken oder extrem blass; v.a. o eher schwierig zu erkennen bzw. untypisch (e-ähnlich)";Haus;au;Hintar insam Haus steahn drai scheane Äpflbamlan mit roat[i] Öpfalan.;Haus: u-Kringel;Haisar;ai;Sein Brüadar (will) mögg sich zwoa scheane nuie Haisar in önkarn Gortn (eini) baudn.;"nuie/baudn: u-Kringel; (eini): Kurrent"
korrigiert Reichel: April 23;37/4;46361;Stefansdorf (Santo Stefano);STEFANSDORF (SANTO STEFANO);11,92297057;46,76992104;546516;1;Marburg;10;"Kurrent; auf regionalsprache.de Stefansdorf/auf Bogen Stephansdorf [korrigiert aus Schonsdorf] Gem.: St. Lorenzen/Bruneck; anderes Bogen-Format; keine Karten vorhanden";Hausö;au;Hintr inson Hausö schtian drei schiana Öpföpamlan mit roata Öpfilan.;Nummerirung händisch aber in richtiger Zeile;Haiso;ai;Sai Pruido willin zwoa schiana noia Haiso in önkon Gorschtn baudn.;
korrigiert Reichel: April 23;34/-1;46365;Lusern (Luserna);Lusern;11,32397722;45,92359227;546520;1;Marburg;99;"Kurrent; auf regionalsprache.de/Bogen Lusern; keine Karten vorhanden; insgesamt eher unpräzise; Großbuchstaben teilweise nicht eindeutig; t hat meist keinen Querstrich; L & B nicht zu unterscheiden";Häuschle;äu;Hintar ünsarn Häuschle sein da drei schüane Apfelbüam. ;;Haüschar;aü;Sei Bruadar willen au macham zwoa schüane naüge Haüschar in Gart!;
korrigiert Reichel: April 23;33/-3;46367;Ljetzan (Giazza);Giazza;11,1227383;45,653233;546521;1;Marburg;99;"phonetische Schrift; auf regionalsprache.de Giazza/auf Bogen Giazza (13 Gemeinden); keine Karten vorhanden; ʐ & ʒ nicht sicher, evtl. eins von beidem ""normales"" z aber beide haben mehr oder weniger Unterlängen; t hat keinen Querstrich/meist eher nur Strich; ə häufig sehr klein";háu̯ʐə;áu̯;hìntar ū́ʐ̌əmə háu̯ʐə ʐàindar drài̯ šǘə̯nə ö́pfəlbṑmən ƀit rɔ̄́tə ö́pfəl.;"drài̯: Gravis aus Akut korrigiert; ö́pfəlbṑmən: erstes ə nur schwarzer Punkt";háü̯ʐər;áü̯;ʐai̯ b̌rúa̯dər vil máxən máu̯ə̯rn tsvɔ̀a šǘə̯nə nɔ̈̀i̯ʒə háü̯ʐər in ö́rmə gártə.;vil: kein sichtbarer i-Punkt
korrigiert Reichel: April 23;35/-1;46369;Lusern (Luserna);Mezzaselva;11,436;45,8731;1180652;1;Marburg;99;"phonetische Schrift; auf regionalsprache.de Mezzaselva/auf Bogen Mezza Selva (7 Gemeinden); keine Karten vorhanden; teilweise nicht sicher ob Makron oder Akut, dann Diakritikum auch meist sehr lang";háu̯zē;áu̯;hìntən mǜnjarn háu̯zē zài̯ntar drái̯ šø̄́nə ö́pfəlbṑmɛ̒, hā̀bənt áu̯ rṓtɛ ö́pfalɛ́i̯;"mǜnjarn: j vermutlich aus i korrigiert oder i mit Unterlänge?; zài̯ntar: vermutlich ursprünglich Ansatz zu anderem Buchstaben statt n; ö́pfəlbṑmɛ̒: evtl. weiteres Diakritikum über ɛ oder Diakritikum durchgestrichen?";hɔ́i̯zər;ɔ́i̯;dər zài̯n b̌rū́dɛr vil zɛr màxən áu̯ svē̃̀ šø̄̒nə nɔ́iə hɔ́i̯zər ìnən ö̀rn gárt[ɛ́]n.;"zài̯n: eher zwei Punkte über i zu sehen, vermutlich fehler; màxən: Gravis aus Akut korrigiert; gárt[ɛ́]n: ɛ nicht eindeutig/relativ dick, evtl. auch e, Diakritikum über ɛ nicht eindeutig/evtl. auch Makron"
korrigiert April 23: Link;31/5;46385;Nauders;NAUDERS;10,49966;46,88969;6360;1;Marburg;8;"Schreibmaschinenschrift; Bogen enthält handschriftliche Korrekturen";Haus;au;Hintr insrn Haus stean drei Ôêpfelbamla mit roata Oepfala.;;Heisr;ei;Sei Bruadr will iam zwoa scheana nuia Heisr in sein Gôrta ouchi baua.;
korrigiert April 23: Link;33/5;46386;Heiligkreuz;HEILIGKREUZ;10,97561;46,90951;2662;1;Marburg;8;Lateinschrift & Kurrent;Hause;au;Hinter insern Hause stehn drei Öpflbamen mit rot(e)n Öpfelarn. ;;Häuser;äu;Sein Brauder will zwoa schene nuie Häuser in enkern Gortn bauen;
korrigiert: Reichel;27/50;46391;Poppenbüll;POPPENBÜLL;8,76123;54,36107;111390;1;Marburg;1;Kurrent;Hus;u;Achder unse Hus ståhn dree lütje schöne Appelböm mit lütje rode Appeln.;;Hüs;ü;Sin Bro(d)'r will sik twee schöne nie Hüs in jerm Hoff bu'n;"Hoff: vor Wort Gåhrn geschrieben, durchgestrichen; bu'n: n nicht zu sehen da Papier abgerissen ist aber laut Karte 9 bu'n"
korrigiert: Reichel;28/50;46407;Dahrenwurth;DAHRENWURTH;9,01723;54,35595;110639;1;Marburg;1;Kurrent;Hûs;û;Achd'r uns'r Hûs stât dre schöne App'lbö̂m mit rode App'ln. ;Hûs: u vermutlich aus ü korrigiert;Hü̂s;ü̂;Sien Brôl'r will sick twe schöne ni'r Hü̂s in jüm Garn bûn.    ;ni'r: aus ni'er korrigiert
korrigiert: Reichel;29/50;46420;Bergenhusen;BERGENHUSEN;9,32093;54,37498;114791;1;Marburg;1;Kurrent;Huus;uu;Achder unser Huus staad dree lüttje schöne Abbelbööm mit lüttje rorer Abbeln.;;Hüüs;üü;Siin Brorer will sick twee schöner nier Hüüs in jümm Gaarn buun.;in: i-Punkt über letzter Haste des Wortes aber laut Karte 379 in
korrigiert: Reichel;30/50;46430;Owschlag;OWSCHLAG;9,60329;54,39392;104920;1;Marburg;1;Kurrent;Hus;u;Agder uns Hus staht dree lütt schöne Appelböm mit lüttje rode Appeln.;;Hü’s;ü’;Sien Broder will sick twe schöne nie Hü's in ju Goarn bu'n.;
